2026-06-08 19:58:26: -- Analysis Started by Periodic Timer
2026-06-08 19:58:26: L: Reading State File C:/Users/DavoodYa/Documents/WindowsPowerShell/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: R: Reading State File H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:26: R: State file does not exist: H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/_gsdata_/_file_state_v4._gs
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/AssignedAccess/en-US/AssignedAccess-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/AssignedAccess/en-US/AssignedAccess-help.xml' (24,263)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BitsTransfer/BitsTransfer_8fa5064b-8479-4c5c-86ea-0d311fe48875_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BitsTransfer/BitsTransfer_8fa5064b-8479-4c5c-86ea-0d311fe48875_HelpInfo.xml' (379)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BitsTransfer/en-US/Microsoft.BackgroundIntelligentTransfer.Management.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BitsTransfer/en-US/Microsoft.BackgroundIntelligentTransfer.Management.dll-Help.xml' (210,600)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/BranchCache_d57aee1e-6fe7-4bbc-8c57-8675a3a83e0d_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/BranchCache_d57aee1e-6fe7-4bbc-8c57-8675a3a83e0d_HelpInfo.xml' (379)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCacheClientSettingData.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCacheClientSettingData.cdxml-help.xml' (8,476)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCacheContentServerSettingData.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCacheContentServerSettingData.cdxml-help.xml' (8,506)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCacheHostedCacheServerSettingData.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCacheHostedCacheServerSettingData.cdxml-help.xml' (8,558)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCacheNetworkSettingData.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCacheNetworkSettingData.cdxml-help.xml' (8,096)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCacheOrchestrator.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCacheOrchestrator.cdxml-help.xml' (343,805)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BitLocker/en-US/BitLocker-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BitLocker/en-US/BitLocker-help.xml' (220,771)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BitLocker/BitLocker_0ff02bb8-300a-4262-ac08-e06dd810f1b6_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BitLocker/BitLocker_0ff02bb8-300a-4262-ac08-e06dd810f1b6_HelpInfo.xml' (379)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCachePrimaryPublicationCacheFile.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCachePrimaryPublicationCacheFile.cdxml-help.xml' (8,350)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCachePrimaryRepublicationCacheFile.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCachePrimaryRepublicationCacheFile.cdxml-help.xml' (8,376)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCacheStatus.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCacheStatus.cdxml-help.xml' (8,335)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/BranchCache/en-US/BranchCacheSecondaryRepublicationCacheFile.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/BranchCache/en-US/BranchCacheSecondaryRepublicationCacheFile.cdxml-help.xml' (8,819)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/CimCmdlets/CimCmdlets_fb6cc51d-c096-4b38-b78d-0fed6277096a_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/CimCmdlets/CimCmdlets_fb6cc51d-c096-4b38-b78d-0fed6277096a_HelpInfo.xml' (378)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DeliveryOptimization/DeliveryOptimization_b9af2675-4726-42fd-adab-38228176a516_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DeliveryOptimization/DeliveryOptimization_b9af2675-4726-42fd-adab-38228176a516_HelpInfo.xml' (382)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/CimCmdlets/en-US/Microsoft.Management.Infrastructure.CimCmdlets.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/CimCmdlets/en-US/Microsoft.Management.Infrastructure.CimCmdlets.dll-Help.xml' (494,098)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DeliveryOptimization/en-US/DeliveryOptimizationSettings.psm1-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DeliveryOptimization/en-US/DeliveryOptimizationSettings.psm1-help.xml' (19,201)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DeliveryOptimization/en-US/DeliveryOptimizationVerboseLogs.psm1-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DeliveryOptimization/en-US/DeliveryOptimizationVerboseLogs.psm1-help.xml' (4,668)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DeliveryOptimization/en-US/DeliveryOptimizationStatus.psm1-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DeliveryOptimization/en-US/DeliveryOptimizationStatus.psm1-help.xml' (16,128)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DeliveryOptimization/en-US/Microsoft.Windows.DeliveryOptimization.AdminCommands.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DeliveryOptimization/en-US/Microsoft.Windows.DeliveryOptimization.AdminCommands.dll-Help.xml' (11,317)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DirectAccessClientComponents/en-US/MSFT_DAClientExperienceConfiguration.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DirectAccessClientComponents/en-US/MSFT_DAClientExperienceConfiguration.cdxml-help.xml' (96,260)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DirectAccessClientComponents/DirectAccessClientComponents_244f8fc0-a410-4b87-8237-7496f557e6d4_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DirectAccessClientComponents/DirectAccessClientComponents_244f8fc0-a410-4b87-8237-7496f557e6d4_HelpInfo.xml' (379)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DirectAccessClientComponents/en-US/MSFT_DASiteTableEntry.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DirectAccessClientComponents/en-US/MSFT_DASiteTableEntry.cdxml-help.xml' (206,850)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/Dism/Dism_389c464d-8b8d-48e9-aafe-6d8a590d6798_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/Dism/Dism_389c464d-8b8d-48e9-aafe-6d8a590d6798_HelpInfo.xml' (379)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/DnsClient_5696d5ef-fa2d-4997-94f1-0bc13daa2ac5_HelpInfo.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/DnsClient_5696d5ef-fa2d-4997-94f1-0bc13daa2ac5_HelpInfo.xml' (379)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/Dism/en-US/Microsoft.Dism.PowerShell.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/Dism/en-US/Microsoft.Dism.PowerShell.dll-Help.xml' (950,451)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/MSFT_DnsClient.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/MSFT_DnsClient.cdxml-help.xml' (61,251)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/MSFT_DnsClientCache.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/MSFT_DnsClientCache.cdxml-help.xml' (25,685)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/dnslookup.dll-Help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/dnslookup.dll-Help.xml' (26,293)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/MSFT_DnsClientDohServerAddress.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/MSFT_DnsClientDohServerAddress.cdxml-help.xml' (69,347)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/MSFT_DnsClientGlobalSetting.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/MSFT_DnsClientGlobalSetting.cdxml-help.xml' (28,142)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/MSFT_DnsClientServerAddress.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/MSFT_DnsClientServerAddress.cdxml-help.xml' (45,516)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/PS_DnsClientNrptPolicy_v1.0.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/PS_DnsClientNrptPolicy_v1.0.0.cdxml-help.xml' (16,926)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/PS_DnsClientNRPTRule_v1.0.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/PS_DnsClientNRPTRule_v1.0.0.cdxml-help.xml' (109,424)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/DnsClient/en-US/PS_DnsClientNRPTGlobal_v1.0.0.cdxml-help.xml' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/DnsClient/en-US/PS_DnsClientNRPTGlobal_v1.0.0.cdxml-help.xml' (32,734)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Aliases.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Aliases.help.txt' (6,887)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_ANSI_Terminals.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_ANSI_Terminals.help.txt' (15,405)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Alias_Provider.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Alias_Provider.help.txt' (8,706)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Arithmetic_Operators.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Arithmetic_Operators.help.txt' (17,943)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Arrays.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Arrays.help.txt' (28,569)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Automatic_Variables.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Automatic_Variables.help.txt' (33,343)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Assignment_Operators.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Assignment_Operators.help.txt' (20,115)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Booleans.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Booleans.help.txt' (2,411)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Built-in_Functions.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Built-in_Functions.help.txt' (3,268)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Break.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Break.help.txt' (6,819)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Calculated_Properties.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Calculated_Properties.help.txt' (16,201)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Calling_Generic_Methods.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Calling_Generic_Methods.help.txt' (3,141)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Case-Sensitivity.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Case-Sensitivity.help.txt' (8,815)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Certificate_Provider.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Certificate_Provider.help.txt' (18,669)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Character_Encoding.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Character_Encoding.help.txt' (9,154)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_CimSession.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_CimSession.help.txt' (2,763)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Classes.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Classes.help.txt' (29,196)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Classes_Constructors.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Classes_Constructors.help.txt' (17,739)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Classes_Methods.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Classes_Methods.help.txt' (27,121)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Classes_Properties.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Classes_Properties.help.txt' (28,491)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Classes_Inheritance.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Classes_Inheritance.help.txt' (56,659)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Command_Precedence.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Command_Precedence.help.txt' (10,898)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Command_Syntax.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Command_Syntax.help.txt' (9,797)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Comment_Based_Help.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Comment_Based_Help.help.txt' (22,623)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Comments.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Comments.help.txt' (9,792)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_CommonParameters.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_CommonParameters.help.txt' (28,573)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Comparison_Operators.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Comparison_Operators.help.txt' (22,944)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Continue.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Continue.help.txt' (3,902)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Core_Commands.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Core_Commands.help.txt' (1,720)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Data_Files.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Data_Files.help.txt' (2,235)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Data_Sections.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Data_Sections.help.txt' (5,495)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Debuggers.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Debuggers.help.txt' (21,210)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Enum.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Enum.help.txt' (35,226)
2026-06-08 19:58:27: Copy Over 'C:/Users/DavoodYa/Documents/WindowsPowerShell/Help/en-US/about_Do.help.txt' -> 'H:/Repo/powershell-scripting/PowerShell-Profile-Backups/Use-GoodSync/Help/en-US/about_Do.help.txt' (2,214)
